Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
2966,CA-2023-102966,2024-09-09,2024-09-13,First Class,AS-10977,Briana Decker,Home Office,United States,Michaelberg,74331,East,OFF-AP-100037,Office Supplies,Labels,Thompson and Sons Labels,404.97,5,0.4,58.14
2967,CA-2023-102967,2024-09-22,2024-09-28,First Class,HP-10630,James Miller,Corporate,United States,Juliafurt,47690,Central,TEC-FU-100065,Furniture,Chairs,Swanson-Turner Chairs,254.34,3,0.28,18.34
2968,CA-2023-102968,2024-03-19,2024-03-20,Same Day,SD-10582,Steven Barnes,Consumer,United States,Allenville,41924,Central,OFF-TA-100036,Office Supplies,Binders,"Stevens, Boyle and Young Binders",458.11,2,0.35,37.92
2969,CA-2023-102969,2024-02-27,2024-03-04,Second Class,DV-10584,Thomas Brown,Consumer,United States,Marthaport,35206,West,FUR-CO-100094,Technology,Phones,"Smith, Mcgee and Barnes Phones",200.4,4,0.41,12.12
2970,CA-2023-102970,2024-03-16,2024-03-20,First Class,AS-10060,David Lewis,Consumer,United States,Jacobview,59737,South,OFF-BI-100058,Furniture,Tables,"Morales, Moore and Hoover Tables",886.81,3,0.45,103.6
2971,CA-2023-102971,2024-08-08,2024-08-12,Same Day,PW-10655,Laura Mccarthy,Corporate,United States,Gabrielstad,08502,West,TEC-ST-100079,Technology,Machines,Clark Inc Machines,349.97,1,0.02,52.09
2972,CA-2023-102972,2024-05-29,2024-05-31,Second Class,HP-10810,Lee Murphy,Corporate,United States,East Brycetown,15421,West,TEC-PH-100047,Furniture,Furnishings,Clark and Sons Furnishings,944.55,2,0.07,171.84
2973,CA-2023-102973,2024-04-04,2024-04-10,Same Day,HP-10666,Donna Velasquez,Corporate,United States,East Kimberly,48100,Central,OFF-AP-100077,Technology,Phones,"Hoover, Fischer and Mercer Phones",72.09,1,0.12,8.36
2974,CA-2023-102974,2024-11-25,2024-12-01,Standard Class,CG-10272,Joanna Frey,Corporate,United States,Huffbury,67150,East,TEC-ST-100043,Furniture,Bookcases,"Martinez, Carey and Williams Bookcases",68.02,4,0.27,6.34
2975,CA-2023-102975,2024-09-22,2024-09-29,Same Day,IM-10799,Joseph Bennett,Corporate,United States,East Shawn,84464,West,FUR-CO-100078,Furniture,Bookcases,"Kline, Lee and Murphy Bookcases",315.1,2,0.34,60.83
2976,CA-2023-102976,2024-09-14,2024-09-16,Standard Class,HP-10361,Michelle Gallagher,Consumer,United States,West Kylieland,98899,Central,TEC-CO-100026,Office Supplies,Paper,Wright-Wilson Paper,606.05,2,0.38,35.54
2977,CA-2023-102977,2024-05-11,2024-05-13,First Class,SD-10643,Blake Anderson,Consumer,United States,Patrickberg,39742,West,OFF-ST-100080,Office Supplies,Labels,Johnson-Dennis Labels,553.05,2,0.09,33.7
2978,CA-2023-102978,2025-01-19,2025-01-26,First Class,SO-10789,Andrew Lee,Consumer,United States,East Peter,95230,West,OFF-BI-100063,Technology,Machines,Santos LLC Machines,157.43,1,0.06,11.02
2979,CA-2023-102979,2024-07-12,2024-07-16,Same Day,SD-10772,Christina Weeks,Consumer,United States,Davisview,72699,Central,FUR-CO-100055,Technology,Machines,Garcia-Williams Machines,898.57,3,0.01,125.83
2980,CA-2023-102980,2025-02-03,2025-02-06,Standard Class,PW-10065,Debra Cunningham,Home Office,United States,Riddleburgh,01213,East,OFF-EN-100052,Technology,Accessories,"Parker, Mitchell and Kelley Accessories",843.55,4,0.35,52.22
2981,CA-2023-102981,2024-10-17,2024-10-23,Second Class,SO-10605,Brian Perez,Consumer,United States,North Sherylville,14538,East,FUR-EN-100054,Technology,Phones,"Bowen, Herrera and Strickland Phones",331.16,2,0.45,35.64
2982,CA-2023-102982,2024-11-23,2024-11-30,First Class,CG-10693,Krystal Carter,Home Office,United States,Yolandaville,12277,Central,OFF-EN-100031,Technology,Machines,Peters-Patel Machines,670.78,3,0.14,40.39
2983,CA-2023-102983,2024-05-09,2024-05-10,Second Class,PW-10702,Adam Nelson,Corporate,United States,Fosterfurt,87475,East,TEC-ST-100081,Furniture,Tables,"Fleming, Garcia and Hernandez Tables",586.73,5,0.3,83.0
2984,CA-2023-102984,2024-12-26,2024-12-29,Same Day,IM-10014,Jeffrey Ferguson,Consumer,United States,New Ashleyborough,82267,South,OFF-ST-100088,Office Supplies,Storage,Martin-Diaz Storage,31.03,2,0.14,2.67
2985,CA-2023-102985,2024-04-22,2024-04-27,First Class,PW-10020,Alyssa Finley,Consumer,United States,West Ryan,21171,East,OFF-EN-100033,Technology,Phones,Marquez-Padilla Phones,255.68,1,0.13,11.46
2986,CA-2023-102986,2024-08-24,2024-08-28,Second Class,AS-10861,Russell Cox,Corporate,United States,Charleshaven,24821,South,OFF-EN-100028,Technology,Phones,Lewis and Sons Phones,619.76,2,0.24,61.12
2987,CA-2023-102987,2024-04-08,2024-04-15,Same Day,SD-10938,Kathryn Salazar,Home Office,United States,Francisside,41099,East,OFF-PA-100086,Furniture,Furnishings,"Sullivan, Hunt and Anderson Furnishings",727.77,5,0.46,80.32
2988,CA-2023-102988,2024-03-07,2024-03-09,Standard Class,SD-10969,Sara Washington,Home Office,United States,Heatherton,45458,Central,OFF-FU-100068,Furniture,Chairs,Hays PLC Chairs,521.79,5,0.46,77.96
2989,CA-2023-102989,2024-09-26,2024-10-01,Second Class,CG-10665,Charlene Rodriguez,Home Office,United States,Wrightside,27415,East,FUR-CO-100055,Office Supplies,Storage,Thomas-Mitchell Storage,199.26,3,0.18,22.82
2990,CA-2023-102990,2024-12-17,2024-12-18,Second Class,IM-10452,Kellie Wallace,Corporate,United States,Burnston,57322,South,OFF-TA-100017,Technology,Phones,Garcia-Martin Phones,482.81,4,0.0,137.25
2991,CA-2023-102991,2024-07-16,2024-07-23,First Class,AS-10889,Alan James,Home Office,United States,Markport,88615,West,TEC-CH-100048,Office Supplies,Labels,"Morrison, Jones and Johnson Labels",355.27,5,0.26,41.89
2992,CA-2023-102992,2024-12-22,2024-12-24,First Class,KT-10539,Kyle Turner,Consumer,United States,West Nathan,74773,East,TEC-CO-100078,Technology,Copiers,"Mitchell, Vincent and Costa Copiers",299.56,4,0.36,52.82
2993,CA-2023-102993,2024-07-08,2024-07-13,Same Day,PW-10337,Mark Lester,Consumer,United States,Brennanberg,66487,Central,OFF-EN-100091,Office Supplies,Binders,"Franklin, Sullivan and Lozano Binders",447.51,5,0.19,21.23
2994,CA-2023-102994,2024-07-16,2024-07-19,Same Day,AS-10940,Catherine Bryant,Consumer,United States,East Alanstad,25381,South,OFF-PH-100091,Furniture,Tables,Allen-Hernandez Tables,483.4,2,0.06,65.31
2995,CA-2023-102995,2024-06-23,2024-06-27,Standard Class,HP-10604,Jason Hutchinson,Corporate,United States,Michaelchester,76760,Central,TEC-EN-100044,Technology,Phones,"Hoover, Collins and Lee Phones",397.67,1,0.3,82.54
2996,CA-2023-102996,2024-07-13,2024-07-20,Standard Class,SD-10982,Alex Thomas,Home Office,United States,Michaelchester,40516,East,FUR-FU-100026,Furniture,Bookcases,Ferguson Inc Bookcases,840.27,4,0.39,142.82
2997,CA-2023-102997,2025-01-18,2025-01-21,Same Day,SD-10947,Xavier Daugherty,Consumer,United States,Foxland,11361,South,TEC-TA-100015,Furniture,Chairs,Cruz-Williams Chairs,195.36,1,0.32,13.56
2998,CA-2023-102998,2024-03-01,2024-03-02,Second Class,SO-10271,Dr. Anna Page,Corporate,United States,Browntown,60624,South,FUR-BI-100099,Office Supplies,Paper,Brown Inc Paper,279.99,2,0.35,42.24
2999,CA-2023-102999,2024-08-04,2024-08-09,Second Class,SO-10460,Kyle Grant,Corporate,United States,East Stephanie,45005,East,FUR-TA-100071,Technology,Accessories,Gregory-Christian Accessories,160.19,5,0.48,13.7
3000,CA-2023-103000,2024-12-14,2024-12-16,Second Class,SO-10731,Angelica Myers,Home Office,United States,Deniseshire,81593,Central,OFF-BI-100025,Furniture,Bookcases,White-Brown Bookcases,518.44,1,0.12,118.79
3001,CA-2023-103001,2024-04-21,2024-04-26,First Class,PW-10810,James Williamson,Home Office,United States,North Jessicaville,79006,Central,FUR-TA-100042,Furniture,Furnishings,Jackson-Gibson Furnishings,847.34,1,0.24,184.2
3002,CA-2023-103002,2024-07-05,2024-07-06,Same Day,AS-10880,Daniel Hernandez,Corporate,United States,East Richard,34650,East,TEC-TA-100087,Furniture,Bookcases,"Larson, Anderson and Blake Bookcases",469.31,4,0.07,77.81
3003,CA-2023-103003,2024-04-16,2024-04-22,First Class,SO-10018,James Pena,Corporate,United States,South Kelseyborough,56241,South,FUR-BI-100084,Furniture,Tables,Smith-Hernandez Tables,244.01,5,0.17,47.53
3004,CA-2023-103004,2024-09-30,2024-10-01,Second Class,HP-10256,Valerie Parks,Consumer,United States,Cooperside,05375,South,FUR-PH-100074,Technology,Phones,"Martinez, Harvey and Crawford Phones",830.46,3,0.38,61.77
3005,CA-2023-103005,2024-05-05,2024-05-08,Second Class,SD-10706,Linda Bradley,Consumer,United States,West Dawnview,38402,West,FUR-CO-100018,Office Supplies,Binders,"Smith, Prince and Edwards Binders",365.72,3,0.29,21.06
3006,CA-2023-103006,2024-04-13,2024-04-18,Second Class,AS-10173,Jennifer Smith,Consumer,United States,Leeland,67599,East,TEC-PA-100047,Technology,Phones,"Meyer, Rios and Smith Phones",294.03,1,0.16,58.51
3007,CA-2023-103007,2025-02-16,2025-02-22,First Class,DV-10988,Joseph Lindsey,Corporate,United States,Juliemouth,70729,South,OFF-FU-100040,Technology,Phones,Bradley-Nicholson Phones,499.87,2,0.38,27.85
3008,CA-2023-103008,2025-02-11,2025-02-14,Standard Class,DV-10800,Douglas Wiggins,Home Office,United States,New Victoriashire,11092,Central,FUR-CO-100042,Furniture,Tables,Johnson PLC Tables,876.27,2,0.12,164.17
3009,CA-2023-103009,2024-05-28,2024-06-04,Second Class,KT-10326,Tina Weiss,Consumer,United States,Walkerbury,02482,East,TEC-ST-100034,Technology,Machines,Gardner-Morgan Machines,844.81,1,0.2,120.99
3010,CA-2023-103010,2025-02-02,2025-02-03,Second Class,SD-10009,Sarah Arellano,Home Office,United States,Port Thomasborough,90967,Central,OFF-CH-100094,Technology,Accessories,"Hale, Smith and Singh Accessories",786.66,3,0.07,191.5
3011,CA-2023-103011,2024-03-05,2024-03-10,Standard Class,IM-10066,Carolyn Adams,Home Office,United States,Johnhaven,01666,Central,OFF-PH-100060,Office Supplies,Storage,Neal-Salazar Storage,682.7,2,0.31,119.42
3012,CA-2023-103012,2024-07-09,2024-07-16,First Class,PW-10960,Lisa Hickman DDS,Consumer,United States,Sarachester,10120,West,TEC-EN-100032,Furniture,Tables,"Adams, Jennings and Miller Tables",372.99,1,0.25,50.25
3013,CA-2023-103013,2024-11-17,2024-11-24,Standard Class,AS-10729,Michael Johnson,Consumer,United States,East Mitchell,50279,East,TEC-TA-100065,Office Supplies,Storage,"Collins, Baldwin and Kim Storage",854.11,4,0.39,107.1
3014,CA-2023-103014,2024-07-27,2024-07-28,Same Day,SD-10215,Paige Mcbride,Consumer,United States,North Alishahaven,01787,Central,TEC-PA-100023,Technology,Accessories,"Wright, Henderson and Baker Accessories",67.36,4,0.08,18.29
3015,CA-2023-103015,2024-05-27,2024-06-01,Standard Class,DV-10015,Laura Welch,Consumer,United States,Miabury,10792,Central,TEC-EN-100048,Technology,Phones,Reed-Villanueva Phones,260.38,1,0.36,11.88
3016,CA-2023-103016,2024-04-02,2024-04-06,First Class,AS-10957,Rodney Sanders,Corporate,United States,Michaelshire,96428,Central,TEC-FU-100072,Office Supplies,Storage,Larsen-Maldonado Storage,347.46,2,0.38,38.09
3017,CA-2023-103017,2025-02-06,2025-02-07,Second Class,KT-10567,Jessica Rogers,Corporate,United States,Robinsonborough,68700,South,TEC-AP-100099,Furniture,Tables,Davila-Jones Tables,947.92,3,0.13,82.18
3018,CA-2023-103018,2024-05-12,2024-05-15,Standard Class,DV-10221,Anthony Wu,Corporate,United States,North Jasonshire,70899,South,TEC-CO-100053,Furniture,Furnishings,Salas-Thompson Furnishings,64.95,3,0.2,4.46
3019,CA-2023-103019,2024-05-18,2024-05-21,Second Class,PW-10727,Erica Brooks,Corporate,United States,Ashleyborough,17278,East,OFF-BI-100068,Office Supplies,Paper,"Snyder, Yang and Sampson Paper",790.8,1,0.18,67.91
3020,CA-2023-103020,2024-04-21,2024-04-23,Second Class,HP-10786,Amanda Marsh,Consumer,United States,Georgebury,47828,Central,FUR-PH-100052,Technology,Accessories,Drake PLC Accessories,746.15,5,0.37,118.03
3021,CA-2023-103021,2024-06-05,2024-06-07,Same Day,PW-10295,Brittany Evans,Corporate,United States,East Jennifer,76965,East,FUR-EN-100087,Technology,Machines,"Vasquez, Boyd and Thomas Machines",807.35,4,0.29,118.71
3022,CA-2023-103022,2024-12-19,2024-12-26,Standard Class,SO-10174,Michelle Velez,Consumer,United States,Barbarafurt,73855,South,OFF-PA-100057,Technology,Machines,Lambert-Boone Machines,385.15,2,0.38,61.66
3023,CA-2023-103023,2024-12-06,2024-12-10,Standard Class,SD-10680,Jennifer Walker,Consumer,United States,Baxterside,86091,West,TEC-EN-100019,Technology,Phones,Morgan PLC Phones,142.42,2,0.13,11.67
3024,CA-2023-103024,2025-02-06,2025-02-13,Second Class,AS-10085,Sarah Silva,Consumer,United States,North Lynn,36823,Central,FUR-TA-100067,Furniture,Furnishings,Knight-Henderson Furnishings,612.59,2,0.49,74.66
3025,CA-2023-103025,2024-05-09,2024-05-10,Same Day,IM-10882,Ashley Cardenas,Home Office,United States,North Deborahhaven,01415,East,OFF-BI-100031,Furniture,Furnishings,Salazar-Friedman Furnishings,985.81,2,0.3,40.23
3026,CA-2023-103026,2024-05-25,2024-05-30,Standard Class,BW-10762,Matthew Jackson,Corporate,United States,Johnfort,04978,West,OFF-BI-100090,Furniture,Chairs,Holmes LLC Chairs,652.89,1,0.28,53.39
3027,CA-2023-103027,2024-03-15,2024-03-19,Standard Class,DV-10181,Renee Acevedo,Home Office,United States,Lindsayside,55992,West,OFF-EN-100051,Technology,Accessories,Solis Ltd Accessories,13.15,5,0.43,1.78
3028,CA-2023-103028,2024-08-29,2024-09-04,First Class,BW-10712,Melvin Anderson,Home Office,United States,East Justinview,32097,Central,OFF-PH-100065,Technology,Accessories,Lucas-Guzman Accessories,878.22,2,0.49,130.49
3029,CA-2023-103029,2024-09-30,2024-10-03,Second Class,DV-10514,Andre Blake,Consumer,United States,North Tinastad,18169,South,OFF-TA-100077,Technology,Machines,"Singh, Walls and Valdez Machines",596.16,5,0.1,54.73
3030,CA-2023-103030,2024-05-05,2024-05-12,Second Class,AS-10614,Caitlin Davis,Corporate,United States,Martinezland,91254,Central,TEC-AP-100016,Office Supplies,Paper,Williams LLC Paper,425.96,5,0.13,82.74
3031,CA-2023-103031,2024-07-31,2024-08-07,Second Class,DV-10601,Andrew Davis,Home Office,United States,East Brendamouth,27710,Central,TEC-PA-100039,Office Supplies,Paper,Roy-Flores Paper,325.07,1,0.38,12.34
3032,CA-2023-103032,2024-07-05,2024-07-10,Standard Class,BW-10105,Robert Poole,Home Office,United States,Port Christopher,38302,East,FUR-PH-100073,Technology,Machines,Lawrence Ltd Machines,127.42,2,0.34,15.67
3033,CA-2023-103033,2024-10-24,2024-10-25,Second Class,BW-10256,Traci Butler,Corporate,United States,New Michealton,40579,East,OFF-FU-100067,Office Supplies,Storage,"Hickman, Smith and Larson Storage",478.5,5,0.49,69.87
3034,CA-2023-103034,2024-12-06,2024-12-11,Standard Class,BW-10205,Mr. Calvin Melton,Corporate,United States,Priceview,48397,Central,TEC-ST-100052,Furniture,Tables,Stevens PLC Tables,681.43,2,0.46,46.93
3035,CA-2023-103035,2024-06-22,2024-06-26,Standard Class,BW-10521,Mckenzie Diaz,Home Office,United States,South Stephen,07664,Central,FUR-FU-100044,Office Supplies,Paper,"Garcia, Daniels and Villanueva Paper",839.64,3,0.32,156.36
3036,CA-2023-103036,2024-11-14,2024-11-15,Same Day,HP-10189,Daniel Lewis,Consumer,United States,Vaughanview,56660,Central,OFF-AP-100052,Technology,Copiers,Williams-Page Copiers,961.97,4,0.08,67.16
3037,CA-2023-103037,2025-01-21,2025-01-22,Second Class,SO-10806,Paula Olson,Home Office,United States,New Josephmouth,90969,South,FUR-PA-100047,Technology,Accessories,Baker-Thomas Accessories,651.33,1,0.46,60.09
3038,CA-2023-103038,2025-01-17,2025-01-24,First Class,HP-10926,Carlos Jones,Corporate,United States,Davidmouth,53266,South,TEC-PA-100078,Office Supplies,Labels,Schwartz-Welch Labels,80.14,2,0.06,17.69
3039,CA-2023-103039,2024-05-08,2024-05-14,Standard Class,IM-10210,Alicia Davis,Home Office,United States,East Tammy,99331,East,OFF-CH-100095,Furniture,Chairs,Hicks-Parker Chairs,698.46,1,0.06,95.75
3040,CA-2023-103040,2024-03-02,2024-03-09,First Class,KT-10232,Michelle Esparza,Home Office,United States,Gillland,82523,West,TEC-AP-100068,Furniture,Furnishings,"Davis, Lee and Jones Furnishings",275.4,4,0.37,22.81
3041,CA-2023-103041,2024-09-02,2024-09-05,Standard Class,HP-10729,Anthony Scott,Consumer,United States,Lake James,22093,West,OFF-PA-100033,Technology,Phones,King Ltd Phones,463.79,3,0.27,36.26
3042,CA-2023-103042,2024-02-26,2024-03-04,Second Class,IM-10532,Dennis Baker,Corporate,United States,Ronaldfurt,72793,South,TEC-PA-100077,Office Supplies,Binders,Thompson LLC Binders,197.78,4,0.43,12.78
3043,CA-2023-103043,2024-02-21,2024-02-25,First Class,HP-10820,Jessica Smith,Corporate,United States,Cynthiaside,05110,East,FUR-CO-100073,Furniture,Furnishings,"Crosby, Atkins and Jordan Furnishings",213.75,2,0.03,46.18
3044,CA-2023-103044,2024-04-07,2024-04-12,First Class,SO-10123,David Davis,Corporate,United States,Michaelhaven,85473,Central,TEC-EN-100017,Technology,Phones,Harvey-Moore Phones,862.78,4,0.21,122.97
3045,CA-2023-103045,2024-10-03,2024-10-08,Standard Class,SO-10864,Antonio Fields,Consumer,United States,South Jasminebury,18386,West,FUR-PA-100076,Office Supplies,Binders,Clark PLC Binders,689.92,1,0.23,41.61
3046,CA-2023-103046,2024-03-07,2024-03-10,Second Class,HP-10096,Jonathan Garcia,Consumer,United States,Corteztown,70500,West,FUR-EN-100083,Technology,Accessories,"Martin, Jackson and Jones Accessories",702.6,2,0.49,69.95
3047,CA-2023-103047,2024-12-03,2024-12-09,First Class,BW-10771,William Jones,Consumer,United States,North Ryanland,03802,South,TEC-AP-100094,Office Supplies,Binders,Peterson Group Binders,120.94,1,0.07,12.76
3048,CA-2023-103048,2024-07-05,2024-07-06,First Class,AS-10589,Eric Branch,Home Office,United States,South Jillian,26018,South,OFF-TA-100084,Furniture,Tables,Charles Group Tables,931.14,1,0.24,132.05
3049,CA-2023-103049,2024-07-01,2024-07-07,First Class,AS-10958,Elizabeth Salinas,Corporate,United States,Salazarfort,33309,South,FUR-CH-100021,Office Supplies,Labels,Nixon-Marks Labels,374.66,2,0.4,64.15
3050,CA-2023-103050,2024-05-05,2024-05-11,Same Day,PW-10383,Stacy Dunn,Home Office,United States,New Derrickland,75545,Central,OFF-CH-100035,Office Supplies,Paper,Taylor Inc Paper,746.53,5,0.1,81.86
3051,CA-2023-103051,2025-01-14,2025-01-18,First Class,SD-10580,Christopher Rodriguez,Consumer,United States,East Maryhaven,21688,Central,FUR-AP-100031,Office Supplies,Paper,Torres PLC Paper,595.93,2,0.12,50.97
3052,CA-2023-103052,2024-03-29,2024-04-02,Same Day,SD-10721,Andrew Blackburn DVM,Corporate,United States,Tinaton,71972,West,TEC-CO-100088,Technology,Copiers,Terrell Group Copiers,22.04,4,0.1,4.42
3053,CA-2023-103053,2024-08-19,2024-08-23,Standard Class,SD-10380,Mark Riley,Corporate,United States,North Jamesbury,38715,Central,TEC-FU-100066,Technology,Accessories,Parker-Thompson Accessories,423.93,3,0.2,54.52
3054,CA-2023-103054,2024-06-24,2024-06-25,First Class,PW-10348,Judith Graham,Home Office,United States,East Hayleychester,31606,South,TEC-CO-100033,Office Supplies,Labels,Wilcox Ltd Labels,889.72,5,0.11,218.92
3055,CA-2023-103055,2024-03-14,2024-03-19,First Class,SD-10571,Ryan Perry,Home Office,United States,South Kennethside,01016,Central,OFF-PH-100022,Office Supplies,Storage,Colon-Mathews Storage,893.73,2,0.04,233.81
3056,CA-2023-103056,2024-12-02,2024-12-05,Standard Class,AS-10236,Steven Black,Consumer,United States,North Autumnshire,66715,South,TEC-FU-100057,Furniture,Chairs,Jackson Inc Chairs,757.4,4,0.14,88.06
3057,CA-2023-103057,2024-12-05,2024-12-10,Second Class,IM-10511,Maria Burnett,Consumer,United States,North Johnburgh,14745,Central,TEC-PH-100072,Furniture,Chairs,"Maynard, Washington and Lawson Chairs",622.84,1,0.36,73.94
3058,CA-2023-103058,2024-10-15,2024-10-18,Standard Class,SD-10101,Thomas Contreras,Home Office,United States,North Adamville,55013,East,TEC-ST-100072,Furniture,Bookcases,"Morgan, Mcmillan and Obrien Bookcases",612.52,3,0.13,157.73
3059,CA-2023-103059,2024-02-28,2024-02-29,Same Day,IM-10776,Gabrielle Rivera,Home Office,United States,Kennedyland,65602,Central,TEC-ST-100010,Furniture,Chairs,Schmidt Group Chairs,200.64,2,0.35,27.31
3060,CA-2023-103060,2024-03-31,2024-04-02,Standard Class,CG-10242,David Wallace,Consumer,United States,Christinaview,03792,South,OFF-FU-100069,Furniture,Bookcases,Johnson-Logan Bookcases,278.71,5,0.27,32.6
